V1,V2,DOI,V3,V4,V5,C_ALPHAN,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V73_TR,V74_TR,V75_TR,V76,V77,V78,SEX,AGE,MARITAL,COHAB,EDUCYRS,DEGREE,AR_DEGR,AT_DEGR,AU_DEGR,BE_DEGR,BG_DEGR,CH_DEGR,CL_DEGR,CN_DEGR,CY_DEGR,CZ_DEGR,DE_DEGR,DK_DEGR,EE_DEGR,ES_DEGR,FI_DEGR,FR_DEGR,GB_DEGR,HR_DEGR,HU_DEGR,IL_DEGR,IS_DEGR,IT_DEGR,JP_DEGR,KR_DEGR,LT_DEGR,LV_DEGR,NO_DEGR,NZ_DEGR,PH_DEGR,PL_DEGR,PT_DEGR,RU_DEGR,SE_DEGR,SI_DEGR,SK_DEGR,TR_DEGR,TW_DEGR,UA_DEGR,US_DEGR,VE_DEGR,ZA_DEGR,WRKST,WRKHRS,ISCO88,WRKTYPE,NEMPLOY,WRKSUP,UNION,SPWRKST,SPISCO88,SPWRKTYP,AR_RINC,AT_RINC,AU_RINC,BE_RINC,BG_RINC,CH_RINC,CL_RINC,CN_RINC,CY_RINC,CZ_RINC,DE_RINC,DK_RINC,EE_RINC,ES_RINC,FI_RINC,FR_RINC,GB_RINC,HR_RINC,HU_RINC,IL_RINC,IS_RINC,IT_RINC,JP_RINC,KR_RINC,LT_RINC,LV_RINC,NO_RINC,NZ_RINC,PH_RINC,PL_RINC,PT_RINC,RU_RINC,SE_RINC,SI_RINC,SK_RINC,TR_RINC,TW_RINC,UA_RINC,US_RINC,VE_RINC,ZA_RINC,AR_INC,AT_INC,AU_INC,BE_INC,BG_INC,CH_INC,CL_INC,CN_INC,CY_INC,CZ_INC,DE_INC,DK_INC,EE_INC,ES_INC,FI_INC,FR_INC,GB_INC,HR_INC,HU_INC,IL_INC,IS_INC,IT_INC,JP_INC,KR_INC,LT_INC,LV_INC,NO_INC,NZ_INC,PH_INC,PL_INC,PT_INC,RU_INC,SE_INC,SI_INC,SK_INC,TR_INC,TW_INC,UA_INC,US_INC,VE_INC,ZA_INC,HOMPOP,HHCYCLE,PARTY_LR,AR_PRTY,AT_PRTY,AU_PRTY,BE_PRTY,BG_PRTY,CH_PRTY,CL_PRTY,CN_PRTY,CY_PRTY,CZ_PRTY,DE_PRTY,DK_PRTY,EE_PRTY,ES_PRTY,FI_PRTY,FR_PRTY,GB_PRTY,HR_PRTY,HU_PRTY,IL_PRTY,IS_PRTY,IT_PRTY,JP_PRTY,KR_PRTY,LT_PRTY,LV_PRTY,NO_PRTY,NZ_PRTY,PH_PRTY,PL_PRTY,PT_PRTY,RU_PRTY,SE_PRTY,SI_PRTY,SK_PRTY,TR_PRTY,TW_PRTY,UA_PRTY,US_PRTY,VE_PRTY,ZA_PRTY,VOTE_LE,RELIG,RELIGGRP,ATTEND,TOPBOT,AR_REG,AT_REG,AU_REG,BE_REG,BG_REG,CH_REG,CL_REG,CN_REG,CY_REG,CZ_REG,DE_REG,DK_REG,EE_REG,ES_REG,FI_REG,FR_REG,GB_REG,HR_REG,HU_REG,IL_REG,IS_REG,IT_REG,JP_REG,KR_REG,LT_REG,LV_REG,NO_REG,NZ_REG,PH_REG,PL_REG,PT_REG,RU_REG,SE_REG,SI_REG,SK_REG,TR_REG,TW_REG,UA_REG,US_REG,VE_REG,ZA_REG,AR_SIZE,AT_SIZE,AU_SIZE,BE_SIZE,BG_SIZE,CH_SIZE,CL_SIZE,CN_SIZE,CY_SIZE,CZ_SIZE,DE_SIZE,DK_SIZE,EE_SIZE,ES_SIZE,FI_SIZE,FR_SIZE,GB_SIZE,HR_SIZE,HU_SIZE,IL_SIZE,IT_SIZE,JP_SIZE,KR_SIZE,LT_SIZE,LV_SIZE,NO_SIZE,NZ_SIZE,PH_SIZE,PL_SIZE,PT_SIZE,RU_SIZE,SE_SIZE,SI_SIZE,SK_SIZE,TR_SIZE,TW_SIZE,UA_SIZE,US_SIZE,VE_SIZE,ZA_SIZE,URBRURAL,ETHNIC,MODE,SUBSCASE,WEIGHT
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,37,156,156,CN,2,2,1,1,1,1,1,4,5,5,5,4,2,3,3,2,100000.0,300000.0,100000,30000.0,500000.0,50000.0,20000.0,40000,40000,500000.0,1,1,1,4,1,5,3,2,3,4,8,3,5,3,2,1,1,1,1,1,1,2,2,4,2,5149,0,5,0,5,1,1210,3,1210,4,1,2,0,0,0,0,1,1,2,0,0,0,2,0,2,1,33,1,0,15,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0,1210,3,0,1,1,1,2149,3,999990,999990,999990,999990,999990,999990,9999990,50000,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,80000,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23.0,10,0,0.3372733415599282
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,37,100,100,BG,2,2,2,2,3,1,1,2,8,8,5,1,2,1,5,1,-98.0,1500.0,250,300.0,-98.0,-98.0,-98.0,500,800,-98.0,1,1,1,1,1,1,5,5,4,4,4,4,1,4,2,1,2,3,3,1,1,8,1,3,2,9211,1,3,9211,2,1,9211,1,9211,2,99998,99998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,9211,0,9995,0,2,7,9211,0,999990,999990,999990,999990,131,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,256,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,3,9,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300,4,7,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19.0,11,0,0.794450103010328
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,37,32,32,AR,4,4,3,2,1,3,4,5,5,5,5,3,4,4,2,3,4000.0,4600.0,2000,1800.0,10000.0,8000.0,13000.0,3000,2000,10000.0,1,2,2,3,1,5,2,2,1,4,1,1,4,3,3,2,2,3,3,2,2,2,3,2,3,7324,3,5,0,3,1,5220,4,5220,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,44,1,0,12,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0,5220,4,9995,0,3,8,0,0,1000,999990,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,4000,999990,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,4,8,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.0,12,0,1.0
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,37,152,152,CL,4,2,2,2,4,2,5,5,5,5,5,4,2,2,2,2,1200000.0,2000000.0,200000,158.0,3500000.0,1200000.0,2000000.0,350,250,3000000.0,2,2,2,5,1,3,3,3,3,3,2,1,4,8,5,3,3,2,2,2,2,2,2,4,8,9999,2,5,0,4,9,9998,3,9132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55,4,2,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.0,9132,3,0,2,3,1,4190,1,999990,999990,999990,999990,999990,999990,155000,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,155000,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,2,5,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,2,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,11,1,0.7219740952746345
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,38,100,100,BG,1,1,1,4,4,1,1,3,1,4,8,1,1,1,1,1,-98.0,-98.0,250,-98.0,-98.0,-98.0,-98.0,400,800,-98.0,1,1,1,1,1,1,5,5,4,4,4,4,4,4,3,1,3,2,3,1,1,3,1,4,1,9212,1,2,9211,3,1,9212,3,9212,2,10008,10008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,8,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0,9212,3,9995,2,3,5,9998,0,999990,999990,999990,999990,600,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,600,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,3,6,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300,4,5,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19.0,11,0,1.4595397030189743
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,38,156,156,CN,4,4,2,2,1,2,1,4,2,5,2,4,4,4,2,1,-98.0,-98.0,-98,-98.0,-98.0,90000.0,120000.0,100000,60000,80000.0,1,1,1,5,1,5,3,3,3,3,3,3,4,1,2,2,8,3,1,2,2,2,1,5,1,7136,0,5,0,3,1,8320,3,8320,2,1,1,0,0,0,0,1,2,2,0,0,0,1,0,2,1,48,1,0,8,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0,8320,3,0,2,1,1,2230,3,999990,999990,999990,999990,999990,999990,9999990,40000,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,70000,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,5,13,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23.0,10,0,0.8431832942951789
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,38,40,40,AT,5,4,3,2,2,4,5,5,5,5,5,4,4,4,8,2,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,8,5,8,4,3,3,5,5,8,8,8,8,7,7,3,2,3,3,3,1,1,2,3,5,1,3100,1,1,4190,7,2,4000,3,4200,0,99998,99998,1,3,3,3,1,1,1,0,0,0,1,1,1,2,30,5,2,13,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.0,4200,3,0,2,9,0,0,0,999990,999999,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999999,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,1,1,9,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,99,99,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10.0,21,0,1.2068520153965447
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,38,152,152,CL,4,4,2,1,2,5,5,5,5,5,5,1,1,1,4,2,2000000.0,5000000.0,160,160.0,3000000.0,1200000.0,1200000.0,500,500,1200000.0,1,1,1,5,1,5,5,5,2,1,1,1,2,2,3,3,3,3,3,3,3,2,1,5,1,1316,2,5,0,1,1,4121,3,6113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,1,0,12,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,6113,3,0,1,3,1,5220,3,999990,999990,999990,999990,999990,999990,310000,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,400000,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,6,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,2,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,11,1,1.169958021434629
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,39,40,40,AT,3,3,2,2,2,2,2,5,4,3,5,3,2,2,2,3,4000.0,10000.0,1200,1000.0,12000.0,4000.0,6000.0,1500,1000,3000.0,4,4,2,4,1,2,5,5,2,3,2,3,6,6,3,1,2,3,3,2,2,3,3,3,1,9320,2,5,0,3,1,9320,3,9320,0,4003,4007,7,96,7,7,1,1,1,0,0,0,1,1,1,1,64,5,2,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,9320,3,0,2,1,0,0,0,999990,1650,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,1650,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,2,8,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.0,21,0,1.255111016012214
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,39,156,156,CN,5,4,3,2,2,3,2,5,4,5,5,2,3,2,2,3,-98.0,-98.0,-98,-98.0,-98.0,-98.0,-98.0,-98,-98,-98.0,2,2,1,4,8,8,8,8,4,3,4,4,6,3,2,2,3,2,1,2,2,3,2,4,3,6210,0,3,6210,2,1,9332,3,9332,3,1,1,0,0,0,0,2,1,2,0,0,0,2,0,2,2,54,1,0,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0,9332,3,0,2,1,1,5169,3,999990,999990,999990,999990,999990,999990,9999990,20000,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,40000,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,2,5,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23.0,10,0,0.3372733415599282
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,39,100,100,BG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3000.0,2000.0,300,300.0,-98.0,1000.0,1000.0,500,500,-98.0,1,1,1,1,1,1,5,5,4,4,4,4,2,6,3,1,3,3,3,1,1,1,1,3,1,6112,1,2,6112,3,2,7231,1,9212,2,10008,10008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,3,2,11,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0,9212,3,9995,2,2,1,0,0,999990,999990,999990,999990,620,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,745,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,2,5,8,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,300,4,7,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19.0,11,0,1.1145511520144893
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,39,32,32,AR,5,5,3,2,1,2,5,5,5,5,5,8,8,8,2,1,-98.0,-98.0,2000,3000.0,-98.0,6000.0,25000.0,3500,3500,30000.0,2,2,2,8,2,5,3,3,2,3,3,1,6,5,2,3,2,3,3,2,2,1,3,5,2,9162,2,5,0,98,1,9333,3,8290,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,74,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,50.0,8290,3,0,2,3,8,0,0,999997,999990,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999997,999990,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,5,12,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,2,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.0,12,0,1.0
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,39,152,152,CL,5,3,1,5,5,2,5,5,5,2,2,5,4,3,2,3,2000000.0,3000000.0,190,190.0,1000000.0,2000000.0,3000000.0,300,300,1000000.0,2,4,2,5,8,8,1,3,4,4,4,4,5,5,2,2,2,2,2,2,2,3,2,3,1,9151,2,5,0,1,1,7411,3,8322,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1,0,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.0,8322,3,0,2,3,1,5230,3,999990,999990,999990,999990,999990,999990,200000,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,155000,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,4,10,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,2,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,11,1,0.8019712249560617
